200,0.165942028986,0.257089355158,0.361862043376,0.41335402245
500,0.205797101449,0.428420769211,0.464437110666,0.511764159255
1000,0.231884057971,0.508398070927,0.555006952228,0.601835753725
2000,0.253623188406,0.507944311552,0.557474511856,0.616018999786
3000,0.235507246377,0.520637544654,0.573341980548,0.621155606663
4000,0.257246376812,0.509856912369,0.569053048137,0.616590860475
5000,0.257246376812,0.509856912369,0.569053048137,0.610046730134
6000,0.257246376812,0.509856912369,0.569053048137,0.610046730134
7000,0.257246376812,0.509856912369,0.569053048137,0.610046730134
8000,0.257246376812,0.509856912369,0.569053048137,0.610046730134
9000,0.257246376812,0.509856912369,0.569053048137,0.610046730134
10000,0.257246376812,0.509856912369,0.569053048137,0.610046730134
